label,message,tokens,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
ham,Thats cool. i am a gentleman and will treat you with dignity and respect.,"['that', 'cool', 'gentleman', 'treat', 'digniti', 'respect']",0.0029913925,0.003911794,0.005658861,0.09193691,0.092511535,0.0925092,0.092509195,0.092509195,0.092509195,0.092509195,0.092509195,0.092509195,0.031457644,0.031457543,0.092509985
ham,I like you peoples very much:) but am very shy pa.,"['like', 'peopl', 'much', 'shi', 'pa']",0.0032193072,0.003969974,0.0046076565,0.09546791,0.0958899,0.09588989,0.09588985,0.09588985,0.09588985,0.09588985,0.09588985,0.09588985,0.014863204,0.014862833,0.09589014
ham,Does not operate after  &lt;#&gt;  or what,"['oper', 'ltgt']",0.79366934,0.01562761,0.014868962,0.014664283,0.0146694025,0.0146694025,0.0146694025,0.0146694025,0.0146694025,0.0146694025,0.0146694025,0.0146694025,0.014572529,0.014572529,0.0146694025
ham,Its not the same here. Still looking for a job. How much do Ta's earn there.,"['still', 'look', 'job', 'much', 'ta', 'earn']",0.0034158656,0.0036107542,0.0055676503,0.074856065,0.079937294,0.07993718,0.07993717,0.07993717,0.07993717,0.07993717,0.07993717,0.07993717,0.09656007,0.09655545,0.07993656
ham,"Sorry, I'll call later","['sorri', 'ill', 'call', 'later']",0.004380465,0.0035038774,0.0035204003,0.09316288,0.09495874,0.094958976,0.09495895,0.09495895,0.09495895,0.09495895,0.09495895,0.09495895,0.02040038,0.020400094,0.094960436
ham,K. Did you call me just now ah? ,"['k', 'call', 'ah']",0.0058072107,0.003839313,0.0034678637,0.09518127,0.09486874,0.094868995,0.094869,0.094869,0.094869,0.094869,0.094869,0.094869,0.018941157,0.018940948,0.09487049
ham,Ok i am on the way to home hi hi,"['ok', 'way', 'home', 'hi', 'hi']",0.0037886603,0.0036064168,0.0047313427,0.094993144,0.09362438,0.093624614,0.09362469,0.09362469,0.09362469,0.09362469,0.09362469,0.09362469,0.025129298,0.025128445,0.0936257
ham,You will be in the place of that man,"['place', 'man']",0.005666384,0.0037474434,0.0034047982,0.09357514,0.09569981,0.09569996,0.09569996,0.09569996,0.09569996,0.09569996,0.09569996,0.09569996,0.016152645,0.016152449,0.0957016
ham,Yup next stop.,"['yup', 'next', 'stop']",0.0057493798,0.003821564,0.0034916252,0.09150572,0.09440075,0.09440097,0.094400965,0.094400965,0.094400965,0.094400965,0.094400965,0.094400965,0.022911688,0.022911258,0.094401255
ham,"I call you later, don't have network. If urgnt, sms me.","['call', 'later', 'dont', 'network', 'urgnt', 'sm']",0.011397326,0.004526387,0.0040905233,0.095735565,0.09368838,0.09368858,0.09368858,0.09368858,0.09368858,0.09368858,0.09368858,0.09368858,0.020526296,0.020525787,0.0936896
ham,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,"['real', 'u', 'get', 'yo', 'need', 'ticket', 'one', 'jacket', 'im', 'done', 'alreadi', 'use', 'multi']",0.0035591517,0.0036672056,0.0049817543,0.092657275,0.094000086,0.09400057,0.09400056,0.09400057,0.09400057,0.09400057,0.09400057,0.09400057,0.024565006,0.024564324,0.09400127
ham,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,"['ye', 'start', 'send', 'request', 'make', 'pain', 'came', 'back', 'im', 'back', 'bed', 'doubl', 'coin', 'factori', 'gotta', 'cash', 'nitro']",0.009481852,0.010523456,0.014224179,0.021203693,0.021240152,0.021240138,0.021240138,0.021240138,0.021240138,0.021240138,0.021240138,0.021240138,0.37670282,0.37670276,0.021240134
ham,I'm really not up to it still tonight babe,"['im', 'realli', 'still', 'tonight', 'babe']",0.0039194324,0.003767463,0.0047266264,0.089082725,0.093471915,0.093472145,0.093472116,0.093472116,0.093472116,0.093472116,0.093472116,0.093472116,0.028628165,0.028626343,0.09347241
ham,"Ela kano.,il download, come wen ur free..","['ela', 'kanoil', 'download', 'come', 'wen', 'ur', 'free']",0.0040998417,0.0048855725,0.0067354734,0.09084405,0.09607192,0.096072264,0.0960723,0.0960723,0.0960723,0.0960723,0.0960723,0.0960723,0.014393762,0.014393497,0.096069776
ham,Yeah do! Don‘t stand to close tho- you‘ll catch something!,"['yeah', 'don‘t', 'stand', 'close', 'tho', 'you‘ll', 'catch', 'someth']",0.0051041953,0.013532442,0.0074989004,0.08120268,0.06511563,0.065115325,0.06511561,0.06511562,0.06511562,0.06511562,0.06511562,0.06511562,0.15331233,0.15331142,0.06511339
ham,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. ,"['sorri', 'pain', 'ok', 'meet', 'anoth', 'night', 'spent', 'late', 'afternoon', 'casualti', 'mean', 'havent', 'done', 'stuffmoro', 'includ', 'time', 'sheet', 'sorri']",0.414428,0.0161071,0.016429435,0.048522405,0.048931565,0.04893152,0.04893152,0.04893152,0.04893152,0.04893152,0.04893152,0.04893152,0.03206482,0.03206415,0.048931696
ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,"['smile', 'pleasur', 'smile', 'pain', 'smile', 'troubl', 'pour', 'like', 'rain', 'smile', 'sum', 'hurt', 'u', 'smile', 'becoz', 'someon', 'still', 'love', 'see', 'u', 'smile']",0.65330553,0.018386178,0.018030401,0.019039115,0.019075828,0.019075809,0.019075809,0.019075809,0.019075809,0.019075809,0.019075809,0.019075809,0.0597785,0.059778027,0.019075809
spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,"['pleas', 'call', 'custom', 'servic', 'repres', 'ampm', 'guarante', '£', 'cash', '£', 'prize']",0.7903585,0.015836857,0.015423622,0.014893717,0.014870846,0.014870846,0.014870846,0.014870846,0.014870846,0.014870846,0.014870846,0.014870846,0.014824925,0.014824918,0.014870846
ham,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?,"['havent', 'plan', 'buy', 'later', 'check', 'alreadi', 'lido', 'got', 'show', 'e', 'afternoon', 'u', 'finish', 'work', 'alreadi']",0.004066103,0.0033850407,0.0044401884,0.09451584,0.094493926,0.09449416,0.09449417,0.094494134,0.094494134,0.094494134,0.094494134,0.094494134,0.021572556,0.021571996,0.09449525
spam,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16","['free', 'rington', 'wait', 'collect', 'simpli', 'text', 'password', 'mix', 'verifi', 'get', 'usher', 'britney', 'fml', 'po', 'box', 'mk', 'h', 'ppw']",0.00997682,0.37020144,0.40393758,0.01807039,0.018244619,0.018244619,0.018244619,0.018244619,0.018244619,0.018244619,0.018244619,0.018244619,0.016806088,0.016806064,0.018244628
ham,Watching telugu movie..wat abt u?,"['watch', 'telugu', 'moviewat', 'abt', 'u']",0.0029034999,0.0040593958,0.0050918185,0.087948725,0.095072724,0.09507285,0.09507283,0.09507283,0.09507283,0.09507283,0.09507283,0.09507283,0.0221715,0.022170648,0.09507188
ham,i see. When we finish we have loads of loans to pay,"['see', 'finish', 'load', 'loan', 'pay']",0.42462087,0.014649773,0.013603714,0.05323504,0.051972833,0.051972535,0.051972535,0.051972535,0.051972535,0.051972535,0.051972535,0.051972535,0.0130686425,0.013068723,0.05197271
ham,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?""","['hi', 'wk', 'ok', 'hol', 'ye', 'bit', 'run', 'forgot', 'hairdress', 'appoint', 'four', 'need', 'get', 'home', 'n', 'shower', 'beforehand', 'caus', 'prob', 'u']",0.03939496,0.0076672477,0.007136846,0.06634699,0.07133716,0.07133808,0.07133808,0.07133808,0.07133808,0.07133808,0.07133808,0.07133808,0.11870895,0.11870493,0.07133649
ham,I see a cup of coffee animation,"['see', 'cup', 'coffe', 'anim']",0.009871504,0.44199622,0.17256387,0.03328349,0.034328204,0.03432822,0.03432822,0.03432822,0.03432822,0.03432822,0.03432822,0.03432822,0.016665554,0.016665561,0.034328137
ham,Please don't text me anymore. I have nothing else to say.,"['pleas', 'dont', 'text', 'anymor', 'noth', 'els', 'say']",0.0072380635,0.039055806,0.0212066,0.041768167,0.042984575,0.04298464,0.042984627,0.042984627,0.042984627,0.042984627,0.042984627,0.042984627,0.25193527,0.2519337,0.04298529
ham,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,"['okay', 'name', 'ur', 'price', 'long', 'legal', 'wen', 'pick', 'u', 'ave', 'x', 'am', 'xx']",0.38167462,0.0137615595,0.013329807,0.0559952,0.056254007,0.056254234,0.056254234,0.056254234,0.056254234,0.056254234,0.056254234,0.056254234,0.014475586,0.014476261,0.056253307
ham,I'm still looking for a car to buy. And have not gone 4the driving test yet.,"['im', 'still', 'look', 'car', 'buy', 'gone', 'drive', 'test', 'yet']",0.0046586418,0.0044140522,0.0061140843,0.06946128,0.07351976,0.07352042,0.07352042,0.07352042,0.07352042,0.07352042,0.07352042,0.07352042,0.1268362,0.12683523,0.07351787
ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,"['per', 'request', 'mell', 'mell', 'oru', 'minnaminungint', 'nurungu', 'vettam', 'set', 'callertun', 'caller', 'press', 'copi', 'friend', 'callertun']",0.76062465,0.016472038,0.01694672,0.017140457,0.017146368,0.017146368,0.017146368,0.017146368,0.017146368,0.017146368,0.017146368,0.017146368,0.01724944,0.01724944,0.017146368
ham,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.","['wow', 'your', 'right', 'didnt', 'mean', 'guess', 'gave', 'boston', 'men', 'chang', 'search', 'locat', 'nyc', 'someth', 'chang', 'cuz', 'signin', 'page', 'still', 'say', 'boston']",0.4758691,0.02077128,0.052276917,0.039496265,0.038737297,0.03873739,0.038737364,0.038737364,0.038737364,0.038737364,0.038737364,0.038737364,0.031474307,0.03147579,0.038737353
ham,Umma my life and vava umma love you lot dear,"['umma', 'life', 'vava', 'umma', 'love', 'lot', 'dear']",0.011840117,0.3646005,0.38675037,0.019752378,0.019772358,0.019772358,0.019772358,0.019772358,0.019772358,0.019772358,0.019772358,0.019772358,0.019552737,0.019552704,0.019772373
ham,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,"['thank', 'lot', 'wish', 'birthday', 'thank', 'make', 'birthday', 'truli', 'memor']",0.008756963,0.007952523,0.009540708,0.042420857,0.042686682,0.042686723,0.04268673,0.04268673,0.04268673,0.04268673,0.04268673,0.04268673,0.27357444,0.27357402,0.042686764
ham,"Aight, I'll hit you up when I get some cash","['aight', 'ill', 'hit', 'get', 'cash']",0.005258748,0.003907921,0.0035952546,0.0865314,0.094747394,0.09474806,0.09474806,0.09474806,0.09474806,0.09474806,0.09474806,0.09474806,0.023987675,0.02398699,0.09474823
ham,How would my ip address test that considering my computer isn't a minecraft server,"['would', 'ip', 'address', 'test', 'consid', 'comput', 'isnt', 'minecraft', 'server']",0.009078586,0.35917816,0.3927213,0.01964677,0.019715164,0.019715164,0.019715164,0.019715164,0.019715164,0.019715164,0.019715164,0.019715164,0.020969318,0.020969309,0.019715164
ham,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,"['know', 'grumpi', 'old', 'peopl', 'mom', 'like', 'better', 'lie', 'alway', 'one', 'play', 'joke']",0.008604379,0.02894383,0.055225555,0.019718815,0.020119391,0.0201194,0.020119395,0.020119395,0.020119395,0.020119395,0.020119395,0.020119395,0.35321745,0.3532154,0.020119444
ham,Dont worry. I guess he's busy.,"['dont', 'worri', 'guess', 'he', 'busi']",0.0042456705,0.0036099108,0.0034560221,0.09646944,0.094538346,0.094538555,0.09453857,0.094538555,0.094538555,0.094538555,0.094538555,0.094538555,0.020686181,0.020685071,0.094539516
ham,What is the plural of the noun research?,"['plural', 'noun', 'research']",0.0030256466,0.0073292963,0.010431131,0.07569737,0.094291285,0.09429135,0.09429135,0.09429135,0.09429135,0.09429135,0.09429135,0.09429135,0.027445778,0.027448729,0.09429141
ham,Going for dinner.msg you after.,"['go', 'dinnermsg']",0.0030785936,0.004031577,0.004919955,0.092834555,0.094434224,0.09443368,0.09443377,0.09443377,0.09443377,0.09443377,0.09443377,0.09443377,0.022615708,0.022615347,0.09443383
ham,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,"['im', 'ok', 'wif', 'co', 'like', 'tri', 'new', 'thing', 'scare', 'u', 'dun', 'like', 'mah', 'co', 'u', 'said', 'loud']",0.0046662614,0.003717764,0.003344863,0.096911095,0.0952979,0.09529771,0.095298044,0.095298044,0.095298044,0.095298044,0.095298044,0.095298044,0.016839204,0.01683889,0.09529797
spam,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,"['gent', 'tri', 'contact', 'last', 'weekend', 'draw', 'show', '£', 'prize', 'guarante', 'call', 'claim', 'code', 'k', 'valid', 'hr', 'ppm']",0.5368592,0.010238745,0.009437028,0.052295007,0.041231945,0.041231956,0.041231964,0.041231964,0.041231964,0.041231964,0.041231964,0.041231964,0.010041299,0.010041179,0.041231886
ham,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?","['wa', 'ur', 'openin', 'sentenc', 'formal', 'anyway', 'im', 'fine', 'juz', 'tt', 'im', 'eatin', 'much', 'n', 'puttin', 'weighthaha', 'anythin', 'special', 'happen']",0.00880845,0.36441603,0.19374964,0.030120522,0.040140122,0.040140744,0.040140744,0.040140744,0.040140744,0.040140744,0.040140744,0.040140744,0.020820009,0.020819865,0.040140193
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.","['enter', 'cabin', 'pa', 'said', 'happi', 'bday', 'boss', 'felt', 'special', 'askd', 'lunch', 'lunch', 'invit', 'apart', 'went']",0.007204425,0.0042419913,0.0041724974,0.12367106,0.0947373,0.09473721,0.09473722,0.09473722,0.09473722,0.09473722,0.09473722,0.09473722,0.004041995,0.004041995,0.094728276
spam,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,"['winner', 'u', 'special', 'select', 'receiv', '£', 'holiday', 'flight', 'inc', 'speak', 'live', 'oper', 'claim', 'pmin']",0.77018464,0.016540546,0.016557425,0.016414106,0.01641207,0.01641207,0.01641207,0.01641207,0.01641207,0.01641207,0.01641207,0.01641207,0.016297385,0.016297378,0.01641207
ham,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! ,"['goodo', 'ye', 'must', 'speak', 'friday', 'eggpotato', 'ratio', 'tortilla', 'need']",0.0033832148,0.0040804325,0.004567311,0.092109255,0.09303314,0.093033105,0.0930331,0.0930331,0.0930331,0.0930331,0.0930331,0.0930331,0.029281337,0.029280193,0.09303341
ham,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,"['hmmmi', 'uncl', 'inform', 'he', 'pay', 'school', 'directli', 'pl', 'buy', 'food']",0.010692081,0.13250996,0.3716927,0.04058245,0.04056437,0.04056404,0.04056403,0.04056403,0.04056403,0.04056403,0.04056403,0.04056403,0.039724473,0.03972198,0.04056381
spam,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,"['privat', 'account', 'statement', 'show', 'unredeem', 'bonu', 'point', 'claim', 'call', 'identifi', 'code', 'expir']",0.79911447,0.015363476,0.014771643,0.014229027,0.014224998,0.014224998,0.014224998,0.014224998,0.014224998,0.014224998,0.014224998,0.014224998,0.014248268,0.014248268,0.014224998
spam,"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM","['urgent', 'mobil', 'award', '£', 'bonu', 'caller', 'prize', 'final', 'tri', 'contact', 'u', 'call', 'landlin', 'boxwrc', 'ppm']",0.767879,0.014268789,0.013462173,0.018991942,0.017902585,0.017902585,0.017902585,0.017902585,0.017902585,0.017902585,0.017902585,0.017902585,0.012137351,0.012137357,0.017902628
ham,here is my new address -apples&pairs&all that malarky,"['new', 'address', 'applespairsal', 'malarki']",0.002829087,0.0039687823,0.0044174986,0.094465695,0.09222465,0.09222464,0.09222462,0.09222462,0.09222462,0.09222462,0.09222462,0.09222462,0.032149557,0.0321476,0.09222482
spam,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,"['today', 'voda', 'number', 'end', 'select', 'receiv', 'award', 'match', 'pleas', 'call', 'quot', 'claim', 'code', 'standard', 'rate', 'app']",0.76861614,0.016684406,0.016777234,0.016497655,0.016488273,0.016488273,0.016488273,0.016488273,0.016488273,0.016488273,0.016488273,0.016488273,0.016514987,0.016514987,0.016488273
ham,I am going to sao mu today. Will be done only at 12 ,"['go', 'sao', 'mu', 'today', 'done']",0.0030051558,0.0038566585,0.0040543536,0.08882776,0.09622093,0.09622089,0.09622091,0.09622091,0.09622091,0.09622091,0.09622091,0.09622091,0.017134137,0.017133161,0.096221544
ham,Ü predict wat time ü'll finish buying?,"['ü', 'predict', 'wat', 'time', 'üll', 'finish', 'buy']",0.0043299077,0.011456748,0.026696822,0.08314809,0.0921133,0.092113696,0.09211369,0.09211369,0.09211369,0.09211369,0.09211369,0.09211369,0.022672666,0.022672229,0.09211446
ham,"Good stuff, will do.","['good', 'stuff']",0.0038574734,0.003976872,0.0047271703,0.08793617,0.09418784,0.09418809,0.09418809,0.09418809,0.09418809,0.09418809,0.09418809,0.09418809,0.025904814,0.025904242,0.094188735
ham,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.","['knowyetund', 'hasnt', 'sent', 'money', 'yet', 'sent', 'text', 'bother', 'send', 'dont', 'involv', 'anyth', 'shouldnt', 'impos', 'anyth', 'first', 'place', 'apologis']",0.5580028,0.015528226,0.015364567,0.03814204,0.037884627,0.037884653,0.037884653,0.037884653,0.037884653,0.037884653,0.037884653,0.037884653,0.016000401,0.016000118,0.037884634
